parID,atlas,version,ids,region,vgm,vwm
brand_18,cobra,1450,113,"rAntCerebLIV",1.19214913182631,0.26543643217592
brand_18,cobra,1450,114,"rAntCerebLV",3.14466176001196,0.551056385489105
brand_18,cobra,1450,115,"rSupPostCerebLVI",6.97805602918638,0.946871708796152
brand_18,cobra,1450,116,"rSupPostCerebCI",9.86534266550291,2.34019514917567
brand_18,cobra,1450,117,"rSupPostCerebCII",6.45780544698144,1.10281715359743
brand_18,cobra,1450,118,"rSupPostCerebLVIIB",3.36715657512066,0.376860954911183
brand_18,cobra,1450,119,"rInfPostCerebLVIIIA",2.98650557431787,0.562188959546471
brand_18,cobra,1450,120,"rInfPostCerebLVIIIB",1.99640605504117,0.432189515151782
brand_18,cobra,1450,121,"rInfPostCerebLIX",2.0578431389682,0.64258917468333
brand_18,cobra,1450,122,"rInfPostCerebLX",0.377423189266257,0.0740814338702476
brand_18,cobra,1450,123,"rAntCerebWM",0.49301339784003,5.46647717713338
brand_18,cobra,1450,126,"rAmy",1.46471858643182,0.033775704471278
brand_18,cobra,1450,131,"rHCA1",1.01264773019284,0.180544356547776
brand_18,cobra,1450,132,"rSub",0.479925960176884,0.0987492176351184
brand_18,cobra,1450,133,"rFor",0.408520696705695,0.447997809125911
brand_18,cobra,1450,134,"rCA4",0.700761358214542,0.0121058733618411
brand_18,cobra,1450,135,"rCA2_3",0.233085858501494,0.00516517782013398
brand_18,cobra,1450,136,"rStratum,Right Stratum Radiatum/Lacunosum/Moleculare",0.509580353932455,0.00482158506542328
brand_18,cobra,1450,137,"rFimbra",0.136356608095579,0.0382658093570499
brand_18,cobra,1450,138,"rMamBody",0.0487208311094437,0.0250378802376799
brand_18,cobra,1450,139,"rAlveus",0.419450300256605,0.0223578258336638
brand_19,cobra,1450,1,"lStriatum",9.25619348832836,1.59815900378152
brand_19,cobra,1450,2,"lGloPal",0.42238465799133,1.12373937677376
brand_19,cobra,1450,3,"lTha",5.8170695311742,1.34257025149652
brand_19,cobra,1450,11,"lAntCerebLI_II",0.0811693866222631,0.0141462580711814
brand_19,cobra,1450,12,"lAntCerebLIII",0.787287796659793,0.210758729224199
brand_19,cobra,1450,13,"lAntCerebLIV",2.07685142601854,0.511937004823409
brand_19,cobra,1450,14,"lAntCerebLV",4.06320167770228,0.495230843571506
brand_19,cobra,1450,15,"lSupPostCerebLVI",7.91072806681698,0.721481077795066
brand_19,cobra,1450,16,"lSupPostCerebCI",10.9362047363839,1.53736585428811
brand_19,cobra,1450,17,"lSupPostCerebCII",8.81575935578776,1.47537186296438
brand_19,cobra,1450,18,"lSupPostCerebLVIIB",4.48941932407658,0.599449363047097
brand_19,cobra,1450,19,"lInfPostCerebLVIIIA",5.70293914878232,0.740242025500532
brand_19,cobra,1450,20,"lInfPostCerebLVIIIB",2.98987617404247,0.627568653365591
brand_19,cobra,1450,21,"lInfPostCerebLIX",3.35562689446559,0.951075818028248
brand_19,cobra,1450,22,"lInfPostCerebLX",0.544957816123369,0.0914672076380812
brand_19,cobra,1450,23,"lAntCerebWM",0.582021233205436,6.65349809949342
brand_19,cobra,1450,26,"lAmy",1.58179404524202,0.0417401116258261
brand_19,cobra,1450,31,"lHCA1",0.901166392909166,0.177956688101323
brand_19,cobra,1450,32,"lSub",0.445897307894542,0.0789679532723676
brand_19,cobra,1450,33,"lFor",0.380249653584822,0.315884569194746
brand_19,cobra,1450,34,"lCA4",0.656611029282678,0.0152827105866745
brand_19,cobra,1450,35,"lCA2_3",0.184157498943183,0.00294886783923721
brand_19,cobra,1450,36,"lStratum,Left Stratum Radiatum/Lacunosum/Moleculare",0.478547011373186,0.0105537940622307
brand_19,cobra,1450,37,"lFimbra",0.134319797192002,0.0546679633321473
brand_19,cobra,1450,38,"lMamBody",0.0396849767509848,0.011839317779144
brand_19,cobra,1450,39,"lAlveus",0.410873806619347,0.0148392167317774
brand_19,cobra,1450,101,"rStriatum",9.09163641099876,1.62761826832768
brand_19,cobra,1450,102,"rGloPal",0.348621038763844,1.21128112045629
